Package,Pre-Processing Technique,Cluster,Cluster Size,Threshold,Features (Genes),Feature Reduction Technique,Kernel,Regularization,Gamma,TN,FP,FN,TP,Precision,Recall,F1 Score,F Beta
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,3000,SVD,linear,1,scale,3041,3,6,71,0.959459,0.922078,0.940397,0.951743
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,3000,SVD,linear,1,scale,3057,1,1,62,0.984127,0.984127,0.984127,0.984127
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,3000,SVD,linear,1,scale,3107,0,4,10,1,0.714286,0.833333,0.925926
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,3000,SVD,linear,1,scale,3064,1,5,51,0.980769,0.910714,0.944444,0.965909
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,3000,SVD,linear,1,scale,3111,0,4,6,1,0.6,0.75,0.882353
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,3000,SVD,linear,1,scale,3109,0,4,8,1,0.666667,0.8,0.909091
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,3000,SVD,linear,1,scale,3072,3,0,46,0.938776,1,0.968421,0.950413
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,3000,SVD,linear,1,scale,3087,2,2,30,0.9375,0.9375,0.9375,0.9375
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,3000,SVD,linear,1,scale,3118,0,3,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,3000,SVD,linear,1,scale,3109,0,4,8,1,0.666667,0.8,0.909091
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,3000,SVD,linear,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,3000,SVD,linear,1,scale,3103,0,0,18,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,3000,SVD,linear,1,scale,3085,2,7,27,0.931034,0.794118,0.857143,0.9
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,3000,SVD,linear,1,scale,3110,0,4,7,1,0.636364,0.777778,0.897436
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,3000,SVD,linear,1,scale,3064,1,11,45,0.978261,0.803571,0.882353,0.9375
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,3000,SVD,linear,1,scale,3046,0,0,75,1,1,1,1
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,3000,SVD,linear,1,scale,3107,1,0,13,0.928571,1,0.962963,0.942029
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,3000,SVD,linear,1,scale,3112,0,8,1,1,0.111111,0.2,0.384615
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,3000,SVD,linear,1,scale,3100,0,6,15,1,0.714286,0.833333,0.925926
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,3000,SVD,linear,1,scale,3108,0,5,8,1,0.615385,0.761905,0.888889
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,3000,SVD,linear,1,scale,3105,0,5,11,1,0.6875,0.814815,0.916667
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,3000,SVD,linear,1,scale,3115,0,4,2,1,0.333333,0.5,0.714286
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,3000,SVD,linear,1,scale,3105,0,5,11,1,0.6875,0.814815,0.916667
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,0.52,3000,SVD,linear,1,scale,2959,7,10,145,0.953947,0.935484,0.944625,0.950197
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,0.52,3000,SVD,linear,1,scale,3111,0,10,0,1,0,0,0
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,0.52,3000,SVD,linear,1,scale,3072,1,0,48,0.979592,1,0.989691,0.983607
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,0.52,3000,SVD,linear,1,scale,3108,0,5,8,1,0.615385,0.761905,0.888889
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,0.52,3000,SVD,linear,1,scale,2808,5,11,297,0.983444,0.964286,0.97377,0.979551
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,0.52,9000,PCA,linear,1,scale,3149,3,72,1,0.96,0.986301,0.972973,0.972973
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,0.52,9000,PCA,linear,1,scale,2745,22,421,37,0.950339,0.919214,0.934517,0.934517
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,0.52,9000,PCA,linear,1,scale,3042,19,151,13,0.888235,0.920732,0.904192,0.904192
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,0.52,9000,PCA,linear,1,scale,3213,0,10,2,1,0.833333,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,0.52,9000,PCA,linear,1,scale,3211,0,0,14,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,0.52,9000,PCA,linear,1,scale,3215,0,6,4,1,0.6,0.75,0.75
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,0.52,9000,PCA,linear,1,scale,3205,0,0,20,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,0.52,9000,PCA,linear,1,scale,3210,0,1,14,1,0.066667,0.125,0.125
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,0.52,9000,PCA,linear,1,scale,3219,0,0,6,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,0.52,9000,PCA,linear,1,scale,3188,2,15,20,0.882353,0.428571,0.576923,0.576923
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,0.52,9000,PCA,linear,1,scale,3188,6,30,1,0.833333,0.967742,0.895522,0.895522
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,0.52,9000,PCA,linear,1,scale,3155,0,70,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,0.52,9000,PCA,linear,1,scale,3217,0,8,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,0.52,9000,PCA,linear,1,scale,3184,3,27,11,0.9,0.710526,0.794118,0.794118
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,0.52,9000,PCA,linear,1,scale,3215,0,1,9,1,0.1,0.181818,0.181818
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,0.52,9000,PCA,linear,1,scale,3217,0,0,8,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,0.52,9000,PCA,linear,1,scale,3208,0,6,11,1,0.352941,0.521739,0.521739
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,0.52,9000,PCA,linear,1,scale,3218,0,3,4,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,0.52,9000,PCA,linear,1,scale,3211,0,4,10,1,0.285714,0.444444,0.444444
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,0.52,9000,PCA,linear,1,scale,3172,0,52,1,1,0.981132,0.990476,0.990476
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,0.52,9000,PCA,linear,1,scale,3189,0,32,4,1,0.888889,0.941176,0.941176
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,0.52,9000,PCA,linear,1,scale,3205,0,15,5,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,0.52,9000,PCA,linear,1,scale,3216,0,1,8,1,0.111111,0.2,0.2
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,0.52,9000,PCA,linear,1,scale,3197,0,17,11,1,0.607143,0.755556,0.755556
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,0.52,9000,PCA,linear,1,scale,3192,1,8,24,0.888889,0.25,0.390244,0.390244
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,0.52,9000,PCA,linear,1,scale,3207,1,14,3,0.933333,0.823529,0.875,0.875
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,0.52,9000,PCA,linear,1,scale,2935,3,284,3,0.989547,0.989547,0.989547,0.989547
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,0.52,9000,PCA,linear,1,scale,3215,0,4,6,1,0.4,0.571429,0.571429
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,0.52,9000,PCA,linear,1,scale,3210,0,4,11,1,0.266667,0.421053,0.421053
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,0.52,9000,PCA,linear,1,scale,3167,0,57,1,1,0.982759,0.991304,0.991304
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,0.52,9000,PCA,linear,1,scale,3161,0,63,1,1,0.984375,0.992126,0.992126
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,0.52,9000,PCA,linear,1,scale,3219,0,0,6,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,0.52,9000,PCA,linear,1,scale,3213,0,11,1,1,0.916667,0.956522,0.956522
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,0.52,9000,PCA,linear,1,scale,3220,0,0,5,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,0.52,9000,PCA,linear,1,scale,3183,6,32,4,0.842105,0.888889,0.864865,0.864865
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,0.52,9000,PCA,linear,1,scale,3222,0,0,3,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,9000,PCA,linear,1,scale,3220,0,0,5,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,9000,PCA,linear,1,scale,3213,0,3,9,1,0.25,0.4,0.4
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,9000,PCA,linear,1,scale,3191,1,29,4,0.966667,0.878788,0.920635,0.920635
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,9000,PCA,linear,1,scale,3211,0,2,12,1,0.142857,0.25,0.25
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,9000,PCA,linear,1,scale,3211,0,5,9,1,0.357143,0.526316,0.526316
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,9000,PCA,linear,1,scale,3219,0,5,1,1,0.833333,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,9000,PCA,linear,1,scale,3218,0,3,4,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,9000,PCA,linear,1,scale,3190,0,16,19,1,0.457143,0.627451,0.627451
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,9000,PCA,linear,1,scale,3038,12,164,11,0.931818,0.937143,0.934473,0.934473
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,9000,PCA,linear,1,scale,3201,1,19,4,0.95,0.826087,0.883721,0.883721
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,9000,PCA,linear,1,scale,3213,0,1,11,1,0.083333,0.153846,0.153846
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,9000,PCA,linear,1,scale,3145,1,69,10,0.985714,0.873418,0.926174,0.926174
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,9000,PCA,linear,1,scale,3160,1,63,1,0.984375,0.984375,0.984375,0.984375
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,9000,PCA,linear,1,scale,3209,0,9,7,1,0.5625,0.72,0.72
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,9000,PCA,linear,1,scale,3167,1,55,2,0.982143,0.964912,0.973451,0.973451
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,9000,PCA,linear,1,scale,3213,0,5,7,1,0.416667,0.588235,0.588235
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,9000,PCA,linear,1,scale,3211,0,10,4,1,0.714286,0.833333,0.833333
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,9000,PCA,linear,1,scale,3175,3,47,0,0.94,1,0.969072,0.969072
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,9000,PCA,linear,1,scale,3192,0,28,5,1,0.848485,0.918033,0.918033
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,9000,PCA,linear,1,scale,3221,0,3,1,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,9000,PCA,linear,1,scale,3212,0,12,1,1,0.923077,0.96,0.96
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,9000,PCA,linear,1,scale,3220,0,0,5,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,9000,PCA,linear,1,scale,3206,0,19,0,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,9000,PCA,linear,1,scale,3189,1,28,7,0.965517,0.8,0.875,0.875
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,9000,PCA,linear,1,scale,3212,0,7,6,1,0.538462,0.7,0.7
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,9000,PCA,linear,1,scale,3167,1,45,12,0.978261,0.789474,0.873786,0.873786
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,9000,PCA,linear,1,scale,3149,0,75,1,1,0.986842,0.993377,0.993377
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,9000,PCA,linear,1,scale,3211,0,14,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,9000,PCA,linear,1,scale,3214,0,3,8,1,0.272727,0.428571,0.428571
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,9000,PCA,linear,1,scale,3202,0,21,2,1,0.913043,0.954545,0.954545
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,9000,PCA,linear,1,scale,3211,0,6,8,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,9000,PCA,linear,1,scale,3208,0,13,4,1,0.764706,0.866667,0.866667
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,9000,PCA,linear,1,scale,3218,0,4,3,1,0.571429,0.727273,0.727273
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,9000,PCA,linear,1,scale,3208,0,12,5,1,0.705882,0.827586,0.827586
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,0.52,9000,PCA,linear,1,scale,3064,4,147,10,0.97351,0.936306,0.954545,0.954545
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,0.52,9000,PCA,linear,1,scale,3213,0,0,12,1,0,0,0
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,0.52,9000,PCA,linear,1,scale,3176,0,47,2,1,0.959184,0.979167,0.979167
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,0.52,9000,PCA,linear,1,scale,3211,0,7,7,1,0.5,0.666667,0.666667
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,0.52,9000,PCA,linear,1,scale,2913,3,302,7,0.990164,0.977346,0.983713,0.983713
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,0.52,74,LDA,linear,1,scale,3147,5,69,4,0.932432,0.945205,0.938776,0.938776
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,0.52,74,LDA,linear,1,scale,2527,240,371,87,0.607201,0.810044,0.694107,0.694107
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,0.52,74,LDA,linear,1,scale,2943,118,127,37,0.518367,0.77439,0.621027,0.621027
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,0.52,74,LDA,linear,1,scale,3212,1,11,1,0.916667,0.916667,0.916667,0.916667
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,0.52,74,LDA,linear,1,scale,3209,2,4,10,0.666667,0.285714,0.4,0.4
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,0.52,74,LDA,linear,1,scale,3214,1,5,5,0.833333,0.5,0.625,0.625
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,0.52,74,LDA,linear,1,scale,3188,17,3,17,0.15,0.15,0.15,0.15
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,0.52,74,LDA,linear,1,scale,3208,2,3,12,0.6,0.2,0.3,0.3
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,0.52,74,LDA,linear,1,scale,3219,0,0,6,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,0.52,74,LDA,linear,1,scale,3154,36,19,16,0.345455,0.542857,0.422222,0.422222
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,0.52,74,LDA,linear,1,scale,3186,8,28,3,0.777778,0.903226,0.835821,0.835821
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,0.52,74,LDA,linear,1,scale,3155,0,70,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,0.52,74,LDA,linear,1,scale,3216,1,8,0,0.888889,1,0.941176,0.941176
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,0.52,74,LDA,linear,1,scale,3178,9,26,12,0.742857,0.684211,0.712329,0.712329
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,0.52,74,LDA,linear,1,scale,3214,1,2,8,0.666667,0.2,0.307692,0.307692
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,0.52,74,LDA,linear,1,scale,3217,0,1,7,1,0.125,0.222222,0.222222
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,0.52,74,LDA,linear,1,scale,3199,9,10,7,0.526316,0.588235,0.555556,0.555556
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,0.52,74,LDA,linear,1,scale,3218,0,4,3,1,0.571429,0.727273,0.727273
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,0.52,74,LDA,linear,1,scale,3208,3,6,8,0.666667,0.428571,0.521739,0.521739
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,0.52,74,LDA,linear,1,scale,3172,0,52,1,1,0.981132,0.990476,0.990476
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,0.52,74,LDA,linear,1,scale,3173,16,33,3,0.673469,0.916667,0.776471,0.776471
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,0.52,74,LDA,linear,1,scale,3201,4,13,7,0.764706,0.65,0.702703,0.702703
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,0.52,74,LDA,linear,1,scale,3216,0,3,6,1,0.333333,0.5,0.5
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,0.52,74,LDA,linear,1,scale,3191,6,23,5,0.793103,0.821429,0.807018,0.807018
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,0.52,74,LDA,linear,1,scale,3167,26,13,19,0.333333,0.40625,0.366197,0.366197
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,0.52,74,LDA,linear,1,scale,3208,0,14,3,1,0.823529,0.903226,0.903226
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,0.52,74,LDA,linear,1,scale,2908,30,266,21,0.898649,0.926829,0.912521,0.912521
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,0.52,74,LDA,linear,1,scale,3215,0,6,4,1,0.6,0.75,0.75
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,0.52,74,LDA,linear,1,scale,3208,2,6,9,0.75,0.4,0.521739,0.521739
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,0.52,74,LDA,linear,1,scale,3162,5,55,3,0.916667,0.948276,0.932203,0.932203
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,0.52,74,LDA,linear,1,scale,3158,3,63,1,0.954545,0.984375,0.969231,0.969231
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,0.52,74,LDA,linear,1,scale,3219,0,0,6,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,0.52,74,LDA,linear,1,scale,3213,0,12,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,0.52,74,LDA,linear,1,scale,3220,0,2,3,1,0.4,0.571429,0.571429
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,0.52,74,LDA,linear,1,scale,3176,13,31,5,0.704545,0.861111,0.775,0.775
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,0.52,74,LDA,linear,1,scale,3222,0,0,3,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,74,LDA,linear,1,scale,3220,0,3,2,1,0.6,0.75,0.75
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,74,LDA,linear,1,scale,3213,0,6,6,1,0.5,0.666667,0.666667
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,74,LDA,linear,1,scale,3181,11,21,12,0.65625,0.636364,0.646154,0.646154
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,74,LDA,linear,1,scale,3210,1,6,8,0.857143,0.428571,0.571429,0.571429
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,74,LDA,linear,1,scale,3210,1,7,7,0.875,0.5,0.636364,0.636364
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,74,LDA,linear,1,scale,3219,0,6,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,74,LDA,linear,1,scale,3218,0,4,3,1,0.571429,0.727273,0.727273
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,74,LDA,linear,1,scale,3175,15,21,14,0.583333,0.6,0.591549,0.591549
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,74,LDA,linear,1,scale,2965,85,153,22,0.642857,0.874286,0.74092,0.74092
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,74,LDA,linear,1,scale,3198,4,19,4,0.826087,0.826087,0.826087,0.826087
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,74,LDA,linear,1,scale,3210,3,3,9,0.5,0.25,0.333333,0.333333
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,74,LDA,linear,1,scale,3117,29,66,13,0.694737,0.835443,0.758621,0.758621
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,74,LDA,linear,1,scale,3159,2,63,1,0.969231,0.984375,0.976744,0.976744
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,74,LDA,linear,1,scale,3208,1,10,6,0.909091,0.625,0.740741,0.740741
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,74,LDA,linear,1,scale,3151,17,54,3,0.760563,0.947368,0.84375,0.84375
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,74,LDA,linear,1,scale,3212,1,8,4,0.888889,0.666667,0.761905,0.761905
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,74,LDA,linear,1,scale,3208,3,10,4,0.769231,0.714286,0.740741,0.740741
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,74,LDA,linear,1,scale,3172,6,45,2,0.882353,0.957447,0.918367,0.918367
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,74,LDA,linear,1,scale,3189,3,25,8,0.892857,0.757576,0.819672,0.819672
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,74,LDA,linear,1,scale,3221,0,3,1,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,74,LDA,linear,1,scale,3212,0,8,5,1,0.615385,0.761905,0.761905
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,74,LDA,linear,1,scale,3220,0,1,4,1,0.2,0.333333,0.333333
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,74,LDA,linear,1,scale,3206,0,18,1,1,0.947368,0.972973,0.972973
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,74,LDA,linear,1,scale,3184,6,25,10,0.806452,0.714286,0.757576,0.757576
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,74,LDA,linear,1,scale,3212,0,8,5,1,0.615385,0.761905,0.761905
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,74,LDA,linear,1,scale,3130,38,46,11,0.547619,0.807018,0.652482,0.652482
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,74,LDA,linear,1,scale,3149,0,75,1,1,0.986842,0.993377,0.993377
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,74,LDA,linear,1,scale,3211,0,14,0,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,74,LDA,linear,1,scale,3214,0,5,6,1,0.454545,0.625,0.625
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,74,LDA,linear,1,scale,3199,3,18,5,0.857143,0.782609,0.818182,0.818182
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,74,LDA,linear,1,scale,3210,1,11,3,0.916667,0.785714,0.846154,0.846154
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,74,LDA,linear,1,scale,3208,0,14,3,1,0.823529,0.903226,0.903226
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,74,LDA,linear,1,scale,3218,0,3,4,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,74,LDA,linear,1,scale,3205,3,10,7,0.769231,0.588235,0.666667,0.666667
