Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.979381,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.882353,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.823171,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,500
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0,500
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.985273,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.968254,500
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.3125,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0,500
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.833333,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.8,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.8,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.5,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0.16129,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.935484,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.652174,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.979532,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.983051,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.232558,500
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.891089,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.232558,500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.967742,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0,500
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.872093,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.75,500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.946882,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,0.454545,500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.357143,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.983264,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0,500
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.983871,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.615385,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.972898,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,0.994065,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.865385,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.416667,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.915119,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.135135,500
