Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0.869565,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.942761,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.956113,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.932203,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0.625,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.717489,2000
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0.909091,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0.980392,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0.855263,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0.714286,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0.9375,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0.882353,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.692308,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.910596,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.897436,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0.930233,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.72381,2000
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.971787,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0.897436,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.929054,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0.921053,2000
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.714286,2000
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.864662,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.952381,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0.9375,2000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0.625,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.882353,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.903614,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0.818182,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.907258,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.989446,2000
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.923077,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0.945946,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0.952381,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0.983607,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.869565,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0.961538,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0.833333,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.893958,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0.775862,2000
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,0.983607,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.958861,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.97493,500
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.909091,500
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.879518,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,0.932203,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0.888889,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0.849057,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0.952381,500
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0.642857,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.828402,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.837321,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0.833333,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0.789474,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0.581395,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0.853659,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.996016,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.860656,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0.930233,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0.967742,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0.889831,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0.754717,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0.833333,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.958023,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0.892857,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0.869565,500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.942761,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.956113,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0.625,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.692641,500
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0.909091,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0.980392,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0.844595,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0.666667,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0.9375,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0.882353,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,0.961538,500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.688406,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.921348,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.897436,500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0.897436,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.730994,500
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.971787,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0.897436,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.892857,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0.882353,500
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.714286,500
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.864662,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.930233,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,1,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0.909091,500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0.625,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.882353,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.903614,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0.847458,500
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.901639,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.989446,500
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.923077,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0.945946,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0.917431,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0.983607,500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.909091,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0.909091,500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0.795455,500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.893958,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0.725806,500
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,0.983607,500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,1,500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.951633,500
