Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,Penalty,Solver,C
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,4,997,3110,0,4,7,0.897436,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,4,997,3085,4,6,26,0.855263,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,4,997,3108,0,3,10,0.943396,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,4,997,3107,2,0,12,0.882353,l2,lbfgs,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,4,997,3116,0,0,5,1,l2,lbfgs,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,4,997,3115,0,1,5,0.961538,l2,lbfgs,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,4,997,3079,8,11,23,0.727848,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,4,997,2934,13,7,167,0.934004,l2,lbfgs,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,4,997,3098,2,2,19,0.904762,l2,lbfgs,1
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,4,997,3109,1,3,8,0.851064,l2,lbfgs,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,4,997,3037,7,5,72,0.916031,l2,lbfgs,1
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,4,997,3057,1,1,62,0.984127,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,4,997,3107,0,1,13,0.984848,l2,lbfgs,1
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,4,997,3064,1,4,52,0.970149,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,4,997,3111,0,1,9,0.978261,l2,lbfgs,1
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,4,997,3108,1,3,9,0.865385,l2,lbfgs,1
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,4,997,3070,5,1,45,0.914634,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,4,997,3086,3,2,30,0.914634,l2,lbfgs,1
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,4,997,3118,0,0,3,1,l2,lbfgs,1
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,4,997,3109,0,1,11,0.982143,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,4,997,3117,0,3,1,0.625,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,4,997,3102,1,0,18,0.957447,l2,lbfgs,1
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,4,997,3085,2,4,30,0.925926,l2,lbfgs,1
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,4,997,3107,3,4,7,0.686275,l2,lbfgs,1
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,4,997,3065,0,7,49,0.972222,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,4,997,3046,0,0,75,1,l2,lbfgs,1
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,4,997,3107,1,0,13,0.942029,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,4,997,3112,0,3,6,0.909091,l2,lbfgs,1
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,4,997,3099,1,1,20,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,4,997,3107,1,3,10,0.877193,l2,lbfgs,1
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,4,997,3104,1,4,12,0.882353,l2,lbfgs,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,4,997,3115,0,2,4,0.909091,l2,lbfgs,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,4,997,3104,1,4,12,0.882353,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,4,997,2957,9,12,143,0.93709,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,4,997,3110,1,6,4,0.666667,l2,lbfgs,1
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,4,997,3072,1,0,48,0.983607,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,4,997,3108,0,1,12,0.983607,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,4,997,2807,6,11,297,0.976974,l2,lbfgs,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,4.5,710,3048,2,1,70,0.97493,l2,lbfgs,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,4.5,710,2612,52,32,425,0.89852,l2,lbfgs,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,4.5,710,2937,22,20,142,0.867971,l2,lbfgs,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,4.5,710,3110,0,0,11,1,l2,lbfgs,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,4.5,710,3108,0,4,9,0.918367,l2,lbfgs,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,4.5,710,3112,0,2,7,0.945946,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,4.5,710,3099,3,14,5,0.490196,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,4.5,710,3107,1,2,11,0.901639,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,4.5,710,3116,0,3,2,0.769231,l2,lbfgs,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,4.5,710,3080,7,16,18,0.671642,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,4.5,710,3090,2,2,27,0.931034,l2,lbfgs,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,4.5,710,3052,0,0,69,1,l2,lbfgs,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,4.5,710,3115,0,0,6,1,l2,lbfgs,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,4.5,710,3081,3,6,31,0.895954,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,4.5,710,3113,0,1,7,0.972222,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,4.5,710,3114,0,4,3,0.789474,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,4.5,710,3103,3,9,6,0.588235,l2,lbfgs,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,4.5,710,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,4.5,710,3108,0,1,12,0.983607,l2,lbfgs,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,4.5,710,3070,0,0,51,1,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,4.5,710,3084,3,6,28,0.886076,l2,lbfgs,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,4.5,710,3103,0,3,15,0.961538,l2,lbfgs,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,4.5,710,3114,0,1,6,0.967742,l2,lbfgs,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,4.5,710,3093,2,2,24,0.923077,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,4.5,710,3088,3,19,11,0.639535,l2,lbfgs,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,4.5,710,3105,0,1,15,0.986842,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,4.5,710,2833,3,6,279,0.987261,l2,lbfgs,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,4.5,710,3112,1,0,8,0.909091,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,4.5,710,3106,1,4,10,0.862069,l2,lbfgs,1
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,4.5,710,3063,1,2,55,0.978648,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,4.5,710,3058,0,4,59,0.986622,l2,lbfgs,1
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,4.5,710,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,4.5,710,3109,1,0,11,0.932203,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,4.5,710,3117,0,3,1,0.625,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,4.5,710,3076,10,9,26,0.726257,l2,lbfgs,1
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,4.5,710,3119,0,1,1,0.833333,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,4.5,710,3118,0,1,2,0.909091,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,4.5,710,3108,2,4,7,0.744681,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,4.5,710,3082,7,7,25,0.78125,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,4.5,710,3107,1,3,10,0.877193,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,4.5,710,3107,2,0,12,0.882353,l2,lbfgs,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,4.5,710,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,4.5,710,3115,0,0,6,1,l2,lbfgs,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,4.5,710,3085,2,13,21,0.833333,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,4.5,710,2932,15,12,162,0.918367,l2,lbfgs,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,4.5,710,3097,3,3,18,0.857143,l2,lbfgs,1
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,4.5,710,3110,0,3,8,0.930233,l2,lbfgs,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,4.5,710,3038,6,11,66,0.90411,l2,lbfgs,1
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,4.5,710,3057,1,1,62,0.984127,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,4.5,710,3106,1,1,13,0.928571,l2,lbfgs,1
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,4.5,710,3064,1,5,51,0.965909,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,4.5,710,3111,0,3,7,0.921053,l2,lbfgs,1
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,4.5,710,3109,0,3,9,0.9375,l2,lbfgs,1
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,4.5,710,3071,4,1,45,0.929752,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,4.5,710,3087,2,3,29,0.929487,l2,lbfgs,1
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,4.5,710,3118,0,0,3,1,l2,lbfgs,1
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,4.5,710,3109,0,1,11,0.982143,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,4.5,710,3117,0,2,2,0.833333,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,4.5,710,3102,1,0,18,0.957447,l2,lbfgs,1
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,4.5,710,3084,3,4,30,0.903614,l2,lbfgs,1
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,4.5,710,3107,3,4,7,0.686275,l2,lbfgs,1
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,4.5,710,3061,4,5,51,0.923913,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,4.5,710,3046,0,1,74,0.997305,l2,lbfgs,1
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,4.5,710,3107,1,0,13,0.942029,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,4.5,710,3112,0,2,7,0.945946,l2,lbfgs,1
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,4.5,710,3099,1,1,20,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,4.5,710,3107,1,2,11,0.901639,l2,lbfgs,1
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,4.5,710,3103,2,2,14,0.875,l2,lbfgs,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,4.5,710,3115,0,2,4,0.909091,l2,lbfgs,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,4.5,710,3104,1,4,12,0.882353,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,4.5,710,2953,13,11,144,0.91954,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,4.5,710,3109,2,3,7,0.76087,l2,lbfgs,1
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,4.5,710,3072,1,0,48,0.983607,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,4.5,710,3108,0,2,11,0.964912,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,4.5,710,2806,7,11,297,0.974409,l2,lbfgs,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,5,513,3049,1,2,69,0.982906,l2,lbfgs,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,5,513,2598,66,52,405,0.865015,l2,lbfgs,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,5,513,2932,27,27,135,0.833333,l2,lbfgs,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,5,513,3110,0,1,10,0.980392,l2,lbfgs,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,5,513,3106,2,5,8,0.754717,l2,lbfgs,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,5,513,3112,0,3,6,0.909091,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,5,513,3096,6,15,4,0.338983,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,5,513,3107,1,4,9,0.849057,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,5,513,3116,0,3,2,0.769231,l2,lbfgs,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,5,513,3080,7,13,21,0.719178,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,5,513,3091,1,2,27,0.957447,l2,lbfgs,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,5,513,3052,0,0,69,1,l2,lbfgs,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,5,513,3115,0,1,5,0.961538,l2,lbfgs,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,5,513,3080,4,7,30,0.867052,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,5,513,3113,0,1,7,0.972222,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,5,513,3113,1,3,4,0.740741,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,5,513,3105,1,8,7,0.744681,l2,lbfgs,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,5,513,3116,0,2,3,0.882353,l2,lbfgs,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,5,513,3106,2,2,11,0.846154,l2,lbfgs,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,5,513,3070,0,0,51,1,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,5,513,3084,3,5,29,0.895062,l2,lbfgs,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,5,513,3103,0,4,14,0.945946,l2,lbfgs,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,5,513,3114,0,1,6,0.967742,l2,lbfgs,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,5,513,3088,7,6,20,0.746269,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,5,513,3083,8,18,12,0.545455,l2,lbfgs,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,5,513,3105,0,1,15,0.986842,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,5,513,2829,7,5,280,0.976971,l2,lbfgs,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,5,513,3112,1,0,8,0.909091,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,5,513,3106,1,4,10,0.862069,l2,lbfgs,1
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,5,513,3062,2,2,55,0.964912,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,5,513,3058,0,3,60,0.990099,l2,lbfgs,1
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,5,513,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,5,513,3108,2,1,10,0.847458,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,5,513,3117,0,3,1,0.625,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,5,513,3073,13,8,27,0.692308,l2,lbfgs,1
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,5,513,3119,0,0,2,1,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,5,513,3118,0,0,3,1,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,5,513,3107,3,3,8,0.727273,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,5,513,3079,10,10,22,0.6875,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,5,513,3106,2,5,8,0.754717,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,5,513,3107,2,0,12,0.882353,l2,lbfgs,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,5,513,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,5,513,3115,0,2,4,0.909091,l2,lbfgs,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,5,513,3077,10,18,16,0.57971,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,5,513,2932,15,18,156,0.909091,l2,lbfgs,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,5,513,3099,1,6,15,0.882353,l2,lbfgs,1
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,5,513,3109,1,3,8,0.851064,l2,lbfgs,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,5,513,3039,5,11,66,0.914127,l2,lbfgs,1
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,5,513,3056,2,1,62,0.971787,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,5,513,3106,1,0,14,0.945946,l2,lbfgs,1
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,5,513,3061,4,4,52,0.928571,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,5,513,3111,0,1,9,0.978261,l2,lbfgs,1
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,5,513,3106,3,3,9,0.75,l2,lbfgs,1
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,5,513,3072,3,2,44,0.940171,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,5,513,3087,2,1,31,0.945122,l2,lbfgs,1
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,5,513,3118,0,0,3,1,l2,lbfgs,1
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,5,513,3109,0,3,9,0.9375,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,5,513,3117,0,1,3,0.9375,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,5,513,3102,1,0,18,0.957447,l2,lbfgs,1
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,5,513,3083,4,7,27,0.85443,l2,lbfgs,1
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,5,513,3108,2,3,8,0.784314,l2,lbfgs,1
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,5,513,3054,11,5,51,0.838816,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,5,513,3046,0,1,74,0.997305,l2,lbfgs,1
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,5,513,3107,1,1,12,0.923077,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,5,513,3112,0,3,6,0.909091,l2,lbfgs,1
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,5,513,3098,2,5,16,0.860215,l2,lbfgs,1
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,5,513,3107,1,3,10,0.877193,l2,lbfgs,1
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,5,513,3103,2,2,14,0.875,l2,lbfgs,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,5,513,3115,0,5,1,0.5,l2,lbfgs,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,5,513,3104,1,6,10,0.833333,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,5,513,2950,16,11,144,0.90566,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,5,513,3109,2,5,5,0.657895,l2,lbfgs,1
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,5,513,3072,1,0,48,0.983607,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,5,513,3108,0,3,10,0.943396,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,5,513,2799,14,16,292,0.953003,l2,lbfgs,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,5.5,374,3047,3,4,67,0.954416,l2,lbfgs,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,5.5,374,2597,67,51,406,0.864198,l2,lbfgs,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,5.5,374,2931,28,32,130,0.81864,l2,lbfgs,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,5.5,374,3110,0,1,10,0.980392,l2,lbfgs,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,5.5,374,3106,2,4,9,0.789474,l2,lbfgs,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,5.5,374,3112,0,3,6,0.909091,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,5.5,374,3094,8,14,5,0.352113,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,5.5,374,3105,3,5,8,0.701754,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,5.5,374,3116,0,4,1,0.555556,l2,lbfgs,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,5.5,374,3071,16,12,22,0.591398,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,5.5,374,3091,1,3,26,0.948905,l2,lbfgs,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,5.5,374,3052,0,1,68,0.997067,l2,lbfgs,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,5.5,374,3115,0,0,6,1,l2,lbfgs,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,5.5,374,3078,6,9,28,0.809249,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,5.5,374,3113,0,2,6,0.9375,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,5.5,374,3112,2,4,3,0.555556,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,5.5,374,3103,3,6,9,0.714286,l2,lbfgs,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,5.5,374,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,5.5,374,3105,3,3,10,0.769231,l2,lbfgs,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,5.5,374,3070,0,0,51,1,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,5.5,374,3082,5,5,29,0.852941,l2,lbfgs,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,5.5,374,3100,3,6,12,0.769231,l2,lbfgs,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,5.5,374,3113,1,2,5,0.806452,l2,lbfgs,1
